Date,ISO,Type,Death,Dollars 
14/07/2001,KOR,Flash flood,76000,0
/06/2001,KOR,Drought,0,0
13/07/2002,KOR,--,0,0
31/08/2002,KOR,Tropical cyclone,4200000,Rusa
05/03/2004,KOR,Convective storm,570000,0
18/06/2004,KOR,Tropical cyclone,0,Dianmu (Helen/09W)
15/08/2004,KOR,Tropical cyclone,1000,Megi (Lawin/18W)
11/09/2004,KOR,Riverine flood,1047,0
02/08/2005,KOR,Flash flood,0,0
08/09/2005,KOR,Tropical cyclone,5000,Nabi (Jolina/14W)
12/07/2006,KOR,Flash flood,0,0
04/09/2007,KOR,--,0,0
02/09/2010,KOR,Tropical cyclone,0,Typhoon Kompasu
26/07/2011,KOR,Landslide,0,0
28/08/2012,KOR,Tropical cyclone,450000,Typhoon Bolaven
15/09/2012,KOR,Tropical cyclone,349000,Typhoon Sanba
03/08/2014,KOR,Tropical cyclone,0,Tropical storm Nakri
20/01/2016,KOR,Cold wave,127000,0
05/10/2016,KOR,Tropical cyclone,126000,Typhoon Chaba (Chyba?)
19/08/1992,KGZ,Ground movement,130000,0
14/04/1994,KGZ,Landslide,36000,0
09/01/1997,KGZ,Ground movement,2000,0
16/10/2000,KGZ,Cold wave,0,0
20/04/2003,KGZ,Landslide,0,0
26/04/2004,KGZ,Landslide,0,0
10/06/2005,KGZ,Riverine flood,2660,0
26/12/2006,KGZ,Ground movement,0,0
13/01/2008,KGZ,Ground movement,0,0
//2009,KGZ,Drought,0,0
19/07/2011,KGZ,Ground movement,0,0
18/12/2012,KGZ,Cold wave,0,0
17/11/2015,KGZ,Ground movement,12000,0
05/09/1968,LAO,--,1280,0
17/08/1971,LAO,--,200,0
/08/1978,LAO,--,0,0
/09/1984,LAO,--,0,0
/12/1988,LAO,Drought,0,0
/09/1991,LAO,Riverine flood,0,0
10/07/1992,LAO,Tropical cyclone,3650,Zeke & Fred
/07/1993,LAO,--,302151,Lewis & Winona
/09/1995,LAO,Riverine flood,0,0
01/08/1995,LAO,Tropical cyclone,0,0
/01/1999,LAO,Drought,0,0
/08/2001,LAO,--,0,0
12/08/2008,LAO,Riverine flood,0,0
10/08/2009,LAO,Riverine flood,0,0
23/06/2011,LAO,Riverine flood,0,0
/12/1955,LBN,--,0,0
/12/1983,LBN,Landslide,0,0
01/02/1992,LBN,Convective storm,155000,0
/02/2003,LBN,Riverine flood,0,0
06/01/2015,LBN,Convective storm,0,Huda
08/09/2015,LBN,Convective storm,0,0
/02/1983,LSO,Drought,0,0
/10/1987,LSO,--,0,0
27/01/1990,LSO,Riverine flood,0,0
08/11/1996,LSO,--,0,0
19/12/2001,LSO,--,0,0
/04/2002,LSO,Drought,0,0
/01/2008,LSO,Convective storm,0,0
14/03/2011,LSO,Riverine flood,0,0
11/10/2014,LSO,Convective storm,0,0
/02/1983,LBR,Drought,0,0
//1990,LBR,Cold wave,47000,0
17/09/1998,LBR,Riverine flood,0,0
26/08/2007,LBR,Riverine flood,0,0
/07/2009,LBR,Riverine flood,0,0
29/06/2016,LBR,--,0,0
/10/1995,LBY,--,42200,0
/06/1992,LTU,Drought,52900,0
04/12/1999,LTU,Extra-tropical storm,500,Anatol
/12/2001,LTU,Cold wave,0,0
08/08/2005,LTU,Riverine flood,0,0
08/08/2010,LTU,Flash flood,0,0
/01/2012,LTU,Cold wave,0,0
13/04/1983,LUX,--,0,0
03/02/1990,LUX,--,90000,Herta
13/02/1990,LUX,--,5000,Ottilie and Polly
28/02/1990,LUX,--,90000,Wiebke
21/01/1995,LUX,--,10000,"Thaila, Urania, Valeska, Wilma"
28/02/2010,LUX,Extra-tropical storm,31000,Xynthia
20/08/1993,MAC,Tropical cyclone,0,Tasha
26/09/1993,MAC,Tropical cyclone,0,Dot
/07/1995,MKD,--,245000,0
/12/2001,MKD,Cold wave,0,0
08/01/2003,MKD,Riverine flood,0,0
04/06/2004,MKD,Riverine flood,3600,0
/01/2005,MKD,Convective storm,0,0
/08/2006,MKD,Riverine flood,0,0
/07/2007,MKD,Forest fire,0,0
24/02/2013,MKD,Riverine flood,0,0
31/01/2015,MKD,Riverine flood,0,0
06/08/2016,MKD,Flash flood,50000,0
/01/1968,MDG,Tropical cyclone,3100,Georgette
23/02/1970,MDG,Tropical cyclone,11400,Jane
/01/1975,MDG,Tropical cyclone,0,Deborah & Ines
01/02/1977,MDG,Tropical cyclone,350000,Emilie
20/12/1981,MDG,Tropical cyclone,250000,0
28/01/1982,MDG,Tropical cyclone,250000,"Benedic, Electre, Frida, Justine"
09/04/1984,MDG,Tropical cyclone,250000,Kamisy
29/12/1986,MDG,--,0,0
31/12/1989,MDG,Tropical cyclone,0,Alibera
13/01/1994,MDG,Tropical cyclone,10000,"Daisy, Geralda"
16/03/1994,MDG,Tropical cyclone,0,Litanne
24/01/1997,MDG,Tropical cyclone,50000,Gretelle
/02/1998,MDG,--,0,0
02/04/2000,MDG,Tropical cyclone,0,Hudah
02/01/2002,MDG,Tropical cyclone,181,Cyprien
09/05/2002,MDG,Tropical cyclone,0,Kesiny
18/01/2003,MDG,Riverine flood,150000,0
08/05/2003,MDG,Tropical cyclone,0,Manou
26/01/2004,MDG,Tropical cyclone,0,Elita
22/01/2005,MDG,Tropical cyclone,0,Ernest
24/03/2005,MDG,Riverine flood,0,0
04/02/2006,MDG,Tropical cyclone,0,Boloetse
03/01/2007,MDG,Tropical cyclone,0,Clovis
15/03/2007,MDG,Tropical cyclone,240000,Indhala
27/01/2008,MDG,Tropical cyclone,0,"Cyclone ""Fame"""
05/03/2008,MDG,Tropical cyclone,0,"Cyclone ""Jokwe"""
19/01/2009,MDG,Tropical cyclone,0,Cyclones Eric and Fanele
06/04/2009,MDG,Tropical cyclone,5000,"Tropical storm ""Jade"""
14/02/2011,MDG,Tropical cyclone,0,Tropical Cclone Bingiza
14/02/2012,MDG,Tropical cyclone,100000,Cyclone Giovanna
30/01/2013,MDG,Tropical cyclone,0,Topical Depression Feleng
29/03/2014,MDG,Tropical cyclone,0,Cyclone Helen
16/01/2015,MDG,Tropical cyclone,36000,Tropical storm 'Chedza' 
07/02/2015,MDG,Tropical cyclone,10000,Tropical storm 'Fundi'
12/03/1967,MWI,--,500,0
/05/1979,MWI,--,0,0
//1987,MWI,Drought,0,0
09/03/1989,MWI,Ground movement,28000,0
10/03/1991,MWI,Flash flood,24000,0
/01/1995,MWI,--,0,0
18/02/1997,MWI,Riverine flood,0,0
/04/1999,MWI,--,0,0
/01/2001,MWI,Coastal flood,6700,0
01/01/2002,MWI,Riverine flood,0,0
/02/2002,MWI,Drought,0,0
05/04/2003,MWI,Flash flood,0,0
22/12/2005,MWI,Riverine flood,0,0
07/03/2006,MWI,Riverine flood,0,0
08/01/2007,MWI,Riverine flood,0,0
18/11/2007,MWI,Flash flood,0,0
/10/2007,MWI,Drought,0,0
08/12/2009,MWI,Ground movement,0,0
22/03/2010,MWI,Riverine flood,0,0
11/04/2011,MWI,Riverine flood,0,0
/01/2012,MWI,Tropical cyclone,0,Cyclone Funso
15/12/2012,MWI,Riverine flood,0,0
/01/2013,MWI,Riverine flood,0,0
02/01/2015,MWI,Convective storm,0,0
06/04/2016,MWI,Flash flood,0,0
/01/1967,MYS,--,25600,0
26/12/1970,MYS,--,37000,0
/12/1983,MYS,--,0,0
/12/1987,MYS,--,0,0
11/12/1993,MYS,Landslide,0,0
30/06/1995,MYS,Landslide,0,0
30/08/1996,MYS,Mudslide,0,0
11/02/1996,MYS,Riverine flood,0,0
23/08/1997,MYS,Tropical cyclone,1000,Zita
19/11/1998,MYS,--,0,0
01/01/1999,MYS,Riverine flood,0,0
21/11/2000,MYS,Flash flood,1000,0
/10/2001,MYS,--,0,0
22/12/2001,MYS,Riverine flood,0,0
30/03/2002,MYS,Convective storm,0,0
17/12/2003,MYS,Riverine flood,0,0
24/01/2004,MYS,Riverine flood,0,0
16/07/2004,MYS,--,0,0
10/12/2004,MYS,Riverine flood,10000,0
09/08/2005,MYS,Forest fire,0,0
23/11/2005,MYS,Flash flood,0,0
10/02/2006,MYS,Riverine flood,0,0
19/12/2006,MYS,Flash flood,22000,0
07/12/2007,MYS,Riverine flood,363000,0
28/12/2008,MYS,Flash flood,0,0
20/11/2009,MYS,Riverine flood,0,0
21/05/2011,MYS,Landslide,0,0
16/12/2014,MYS,Riverine flood,284000,0
14/01/2015,MYS,Riverine flood,0,0
19/02/2016,MYS,--,0,0
28/11/2016,MYS,--,0,0
26/12/2016,MYS,--,132000,0
03/12/1965,MYS,--,1000,0
07/01/1968,MYS,--,0,0
/12/1978,MYS,--,0,0
28/11/1986,MYS,--,11500,0
12/11/1988,MYS,Riverine flood,0,0
22/12/1993,MYS,Riverine flood,0,0
03/05/1995,MYS,Forest fire,0,0
26/12/1996,MYS,Tropical cyclone,52000,Greg
21/08/1997,MYS,Forest fire,300000,0
04/03/1998,MYS,Forest fire,2000,0
/03/1998,MYS,Drought,0,0
27/09/2000,MYS,--,0,0
19/08/2001,MYS,Flash flood,0,0
30/10/2001,MYS,--,0,0
31/01/2002,MYS,Landslide,0,0
29/11/2003,MYS,Flash flood,0,0
03/10/2003,MYS,Riverine flood,0,0
08/03/2004,MYS,Riverine flood,0,0
06/11/2004,MYS,--,0,0
26/12/2004,MYS,Tsunami,500000,0
17/07/2005,MYS,Flash flood,0,0
09/01/2006,MYS,Riverine flood,0,0
20/04/2006,MYS,Riverine flood,0,0
11/01/2007,MYS,Riverine flood,605000,0
01/12/2008,MYS,Riverine flood,0,0
23/11/2009,MYS,Riverine flood,0,0
28/01/2011,MYS,Riverine flood,0,0
01/12/2013,MYS,Riverine flood,2000,0
/03/2014,MYS,Drought,0,0
05/06/2015,MYS,Ground movement,2,0
18/07/2016,MYS,--,0,0
26/12/2016,MYS,--,132000,0
27/05/1991,MDV,Convective storm,30000,0
15/05/2007,MDV,Coastal flood,0,0
//1940,MLI,Drought,0,0
//1978,MLI,Drought,0,0
/08/1988,MLI,--,0,0
/03/1991,MLI,Drought,0,0
/09/1998,MLI,--,0,0
25/08/2000,MLI,--,0,0
/04/2001,MLI,Drought,0,0
10/08/2003,MLI,Riverine flood,0,0
21/09/2005,MLI,--,0,0
03/08/2006,MLI,Flash flood,0,0
04/07/2007,MLI,Riverine flood,0,0
18/08/2008,MLI,Riverine flood,0,0
11/08/2010,MLI,Riverine flood,0,0
/06/2010,MLI,Drought,0,0
//2011,MLI,Drought,0,0
09/08/2013,MLI,Riverine flood,0,0
11/07/2016,MLI,Flash flood,0,0
10/12/2008,MHL,Coastal flood,0,0
03/03/2014,MHL,Coastal flood,0,0
08/05/1902,MTQ,Ash fall,0,Mount Pelee
25/09/1963,MTQ,Tropical cyclone,40000,Edith
21/08/1970,MTQ,Tropical cyclone,31000,Dorothy
05/08/1980,MTQ,Tropical cyclone,68000,Allen
04/10/1990,MTQ,Tropical cyclone,0,Klaus
14/09/1995,MTQ,Tropical cyclone,160000,Marilyn
19/11/1999,MTQ,Tropical cyclone,0,Lenny
29/11/2007,MTQ,Ground movement,0,0
//1910,MRT,Drought,0,0
/01/1965,MRT,Drought,0,0
//1976,MRT,Drought,0,0
/06/1980,MRT,Drought,0,0
/07/1985,MRT,--,0,0
//1993,MRT,Drought,0,0
/03/1997,MRT,Drought,0,0
16/10/1999,MRT,Convective storm,0,0
24/08/2001,MRT,Riverine flood,0,0
09/01/2002,MRT,--,0,0
27/09/2005,MRT,Riverine flood,0,0
03/08/2006,MRT,Flash flood,0,0
31/08/2007,MRT,Riverine flood,0,0
19/09/2010,MRT,Riverine flood,0,0
//2011,MRT,Drought,0,0
/02/1960,MUS,--,0,0
17/02/1972,MUS,Tropical cyclone,0,Fabienne
/02/1979,MUS,Tropical cyclone,0,Celine
16/01/1982,MUS,Tropical cyclone,650,Damia
08/12/1983,MUS,Tropical cyclone,0,Andy
29/01/1985,MUS,Tropical cyclone,0,Ditra
25/01/1991,MUS,Tropical cyclone,0,Bella
09/12/1996,MUS,Tropical cyclone,0,Daniella
/01/1999,MUS,Drought,175000,0
25/02/2007,MUS,Tropical cyclone,0,Gamède
10/05/1929,MEX,"Land fire (Brush, Bush, Pastur",0,0
20/02/1943,MEX,Ash fall,0,Paricutin
17/08/1951,MEX,Tropical cyclone,0,0
/10/1952,MEX,--,0,0
19/09/1955,MEX,Tropical cyclone,0,Hilda
28/07/1957,MEX,Ground movement,25000,0
27/10/1959,MEX,Tropical cyclone,20000,"Beulah, Manzanillo"
12/11/1961,MEX,Tropical cyclone,0,Tara
06/06/1964,MEX,Ground movement,3000,0
07/10/1966,MEX,Tropical cyclone,24000,Inez
/08/1967,MEX,Tropical cyclone,184000,"Katrina, Beulah, Fern"
25/09/1968,MEX,Ground movement,0,0
14/08/1969,MEX,--,0,0
30/09/1970,MEX,--,0,0
03/05/1972,MEX,Flash flood,0,0
08/07/1973,MEX,Flash flood,0,0
28/08/1973,MEX,Ground movement,0,0
24/10/1975,MEX,Tropical cyclone,0,Olivia
01/10/1976,MEX,Tropical cyclone,100000,Liza
/03/1978,MEX,--,24300,0
//1978,MEX,Drought,0,0
/08/1979,MEX,--,0,0
03/09/1980,MEX,Riverine flood,0,0
/11/1980,MEX,--,87000,0
25/10/1981,MEX,Ground movement,0,0
/09/1982,MEX,Flash flood,0,0
26/11/1982,MEX,--,114600,0
11/08/1983,MEX,Landslide,0,0
/12/1983,MEX,Convective storm,0,0
/12/1984,MEX,Riverine flood,0,0
/09/1986,MEX,Riverine flood,0,0
24/11/1987,MEX,Ground movement,0,0
/01/1988,MEX,Cold wave,600,0
14/09/1988,MEX,Tropical cyclone,76000,Gilbert
/05/1988,MEX,Drought,0,0
/07/1989,MEX,Forest fire,83200,0
30/04/1990,MEX,Heat wave,0,0
22/09/1990,MEX,Riverine flood,44000,0
04/01/1991,MEX,--,2000,0
06/01/1992,MEX,Cold wave,78000,0
/12/1992,MEX,Cold wave,0,0
10/03/1993,MEX,Convective storm,2500,0
16/09/1993,MEX,Flash flood,0,0
22/06/1993,MEX,Tropical cyclone,1670000,"Arlene, Beatriz"
10/09/1993,MEX,Tropical cyclone,0,Lidia
21/12/1994,MEX,Ash fall,0,Popocatepelt
05/09/1995,MEX,Tropical cyclone,0,Henriette
14/09/1995,MEX,Tropical cyclone,800000,Ismael
09/10/1995,MEX,Ground movement,0,0
20/12/1995,MEX,Cold wave,0,0
/06/1995,MEX,Drought,100000,0
28/07/1996,MEX,Tropical cyclone,10,Cesar and Douglas
14/09/1996,MEX,Tropical cyclone,0,Fausto
/05/1996,MEX,Drought,1200000,0
12/01/1997,MEX,Ground movement,0,0
26/06/1997,MEX,Landslide,0,0
07/10/1997,MEX,Tropical cyclone,447800,Pauline
13/12/1997,MEX,Cold wave,4000,0
28/09/1998,MEX,Landslide,0,0
01/04/1998,MEX,Forest fire,8000,0
03/09/1998,MEX,Coastal flood,602700,0
22/10/1998,MEX,Tropical cyclone,1000,Mitch
17/09/1998,MEX,--,0,0
/01/1999,MEX,Cold wave,0,0
12/06/1999,MEX,--,0,0
14/06/1999,MEX,Flash flood,0,0
06/09/1999,MEX,Tropical cyclone,0,Greg
21/06/1999,MEX,Ground movement,0,0
/05/1999,MEX,Drought,100000,0
13/05/2000,MEX,Flash flood,0,0
10/06/2000,MEX,--,0,0
29/09/2000,MEX,Tropical cyclone,1000,Keith
/10/2000,MEX,Cold wave,0,0
18/09/2001,MEX,Flash flood,0,0
04/10/2001,MEX,Tropical cyclone,1000,Iris
21/08/2001,MEX,Tropical cyclone,0,Chantal
15/08/2002,MEX,Flash flood,0,0
17/09/2002,MEX,Riverine flood,0,0
25/10/2002,MEX,Tropical cyclone,200000,Kenna
/04/2002,MEX,Drought,210000,0
17/07/2003,MEX,Landslide,0,0
06/09/2003,MEX,Coastal flood,0,0
/12/2003,MEX,Cold wave,0,0
12/06/2003,MEX,Flash flood,0,0
04/04/2004,MEX,Flash flood,0,0
/11/2004,MEX,Cold wave,0,0
18/07/2005,MEX,Tropical cyclone,400000,Emily
29/06/2005,MEX,Tropical cyclone,10000,Bret
19/10/2005,MEX,Tropical cyclone,5000000,"Hurricane ""Wilma"""
02/08/2006,MEX,Landslide,0,0
02/09/2006,MEX,Tropical cyclone,0,John
16/09/2006,MEX,Tropical cyclone,2700,Lane
/11/2006,MEX,Cold wave,0,0
04/09/2007,MEX,Coastal flood,0,0
28/09/2007,MEX,Tropical cyclone,0,Lorenzo
06/11/2007,MEX,Landslide,0,0
06/07/2008,MEX,Flash flood,0,0
17/09/2008,MEX,Landslide,0,0
10/09/2009,MEX,Riverine flood,0,0
08/11/2009,MEX,Tropical cyclone,0,"Hurricane ""Ida"""
02/10/2009,MEX,Riverine flood,0,0
26/01/2010,MEX,Riverine flood,16000,0
30/06/2010,MEX,Tropical cyclone,2000000,"Tropical storm ""Alex"""
20/09/2010,MEX,Riverine flood,0,0
21/09/2010,MEX,Landslide,0,0
28/09/2010,MEX,Landslide,0,0
/03/2011,MEX,"Land fire (Brush, Bush, Pastur",0,0
30/06/2011,MEX,Tropical cyclone,70000,"Tropical Storm ""Arlene"""
10/10/2011,MEX,Tropical cyclone,27700,Hurricane Jova
09/09/2011,MEX,Tropical cyclone,0,Hurricane Nate
18/07/2011,MEX,Riverine flood,0,0
/09/2011,MEX,Drought,0,0
10/08/2012,MEX,Tropical cyclone,300000,Ernesto
29/05/2013,MEX,Tropical cyclone,0,Hurricane Barbara
05/09/2013,MEX,Riverine flood,0,0
12/09/2013,MEX,Tropical cyclone,1500000,Hurricane Ingrid
30/05/2014,MEX,Tropical cyclone,0,Boris
22/08/2014,MEX,Tropical cyclone,14000,Hurricane Marie
04/09/2014,MEX,Tropical cyclone,500,Tropical storm Dolly
18/10/2014,MEX,Tropical cyclone,2000,Tropical storm Trudy
25/05/2015,MEX,Convective storm,0,0
22/10/2015,MEX,Tropical cyclone,823000,Hurricane Patricia
06/09/2016,MEX,Tropical cyclone,50000,Hurricane Newton
14/09/2016,MEX,--,0,0
03/11/2016,MEX,Flash flood,0,0
21/11/1987,FSM,Tropical cyclone,6000,Nina
03/03/2002,FSM,Tropical cyclone,0,Mitag
21/11/2003,FSM,Tropical cyclone,0,Lupit
09/12/2008,FSM,Coastal flood,0,0
//2016,FSM,Drought,0,0
21/11/1987,FSM,Tropical cyclone,6000,Nina
03/03/2002,FSM,Tropical cyclone,0,Mitag
21/11/2003,FSM,Tropical cyclone,0,Lupit
09/12/2008,FSM,Coastal flood,0,0
//2016,FSM,Drought,0,0
11/11/1994,MDA,Convective storm,0,0
15/03/1999,MDA,--,4000,0
/05/2000,MDA,Drought,0,0
18/08/2005,MDA,Riverine flood,7752,0
//2007,MDA,Drought,406000,0
05/07/2010,MDA,Riverine flood,0,0
/11/2012,MDA,Drought,0,0
11/07/1966,MNG,--,25000,0
/04/1986,MNG,"Land fire (Brush, Bush, Pastur",0,0
/05/1990,MNG,Forest fire,110000,0
14/03/1993,MNG,--,10000,0
08/04/1996,MNG,Forest fire,1712800,0
/01/2000,MNG,--,80000,0
/02/2000,MNG,Drought,0,0
/01/2002,MNG,--,0,0
21/07/2003,MNG,Flash flood,270,0
16/07/2009,MNG,Riverine flood,94,0
/11/2015,MNG,Severe winter conditions,0,0
23/12/2016,MNG,Severe winter conditions,0,0
31/01/1953,NLD,Coastal flood,300000,0
02/01/1976,NLD,--,0,Capella
/08/1985,NLD,Convective storm,0,0
25/01/1990,NLD,--,1200000,Daria
07/02/1990,NLD,--,70000,Judith
25/02/1990,NLD,--,180000,Vivian
13/04/1992,NLD,Ground movement,0,0
21/12/1993,NLD,Flash flood,53000,0
21/01/1995,NLD,--,1180000,"Thala, Urania, Valeska, Wilma"
12/09/1998,NLD,Riverine flood,530000,0
26/10/2002,NLD,Extra-tropical storm,300000,Jeanett
08/01/2005,NLD,Extra-tropical storm,0,Erwin
27/12/2005,NLD,Severe winter conditions,0,0
18/01/2007,NLD,Extra-tropical storm,550000,Kyrill
28/02/2010,NLD,Extra-tropical storm,28000,Xynthia
27/10/2013,NLD,Extra-tropical storm,0,Storm Christian
24/12/2013,NLD,Extra-tropical storm,0,Storm Dirk
30/12/1954,ANT,Tropical cyclone,0,Alice
17/09/1989,ANT,Tropical cyclone,50000,Hugo
25/03/1939,NCL,Tropical cyclone,0,0
26/02/1951,NCL,Tropical cyclone,0,0
18/01/1959,NCL,Tropical cyclone,700,Beatrice
02/02/1969,NCL,Tropical cyclone,3000,Colleen
07/03/1975,NCL,Tropical cyclone,0,Alison
11/02/1981,NCL,Tropical cyclone,0,Cliff
23/12/1981,NCL,Tropical cyclone,200,Gyan
23/02/1999,NCL,Tropical cyclone,0,Frank
17/06/1929,NZL,Ground movement,0,0
/02/1938,NZL,Flash flood,0,0
24/05/1968,NZL,Ground movement,2669,0
15/01/1976,NZL,Ground movement,0,0
19/01/1977,NZL,--,0,0
14/10/1978,NZL,--,0,0
06/08/1979,NZL,Landslide,2466,0
05/06/1980,NZL,--,0,0
10/07/1983,NZL,--,0,0
17/02/1985,NZL,Riverine flood,0,0
13/03/1986,NZL,--,19800,0
25/01/1986,NZL,--,0,0
10/03/1987,NZL,--,0,0
07/03/1988,NZL,Tropical cyclone,0,Bola
24/07/1988,NZL,--,0,0
01/01/1989,NZL,Riverine flood,0,0
18/02/1991,NZL,--,0,0
22/07/1992,NZL,--,0,0
/01/1994,NZL,Drought,100000,0
24/09/1995,NZL,Ash fall,0,Mount Ruapehu
07/02/1997,NZL,Riverine flood,0,0
30/06/1998,NZL,Riverine flood,75000,0
20/08/2000,NZL,--,1000,0
/01/2001,NZL,Heat wave,200000,0
03/10/2003,NZL,--,3000,0
18/07/2004,NZL,Flash flood,45000,0
18/05/2005,NZL,Flash flood,72000,0
29/03/2007,NZL,Tropical cyclone,0,Becky
22/02/2011,NZL,Ground movement,15000000,0
06/12/2012,NZL,Convective storm,9100,0
10/09/2013,NZL,Convective storm,20000,0
13/05/2015,NZL,--,100000,0
23/03/2016,NZL,Flash flood,25000,0
04/02/1906,NIC,Ground movement,0,0
/08/1951,NIC,Ground movement,0,0
04/01/1968,NIC,Ground movement,2000,0
03/02/1971,NIC,Ash fall,2000,Cerro Negro
23/12/1972,NIC,Ground movement,845000,0
/12/1979,NIC,--,0,0
23/05/1982,NIC,Tropical cyclone,356000,Alleta
28/05/1990,NIC,Riverine flood,0,0
15/01/1991,NIC,Forest fire,80000,0
01/09/1992,NIC,Ground movement,25000,0
/07/1994,NIC,Drought,16000,0
21/11/1995,NIC,Ash fall,722,Cerro Negro
09/11/1996,NIC,Tropical cyclone,100,Marcos
25/10/1998,NIC,Tropical cyclone,987700,Mitch
/02/1999,NIC,Forest fire,0,0
20/11/1999,NIC,Ash fall,0,San Cristóbal
/06/2000,NIC,Riverine flood,0,0
29/09/2000,NIC,Tropical cyclone,1000,Keith
/07/2000,NIC,Drought,0,0
/08/2001,NIC,Drought,0,0
23/05/2002,NIC,Riverine flood,50,0
24/06/2004,NIC,Mudslide,0,0
01/10/2005,NIC,Tropical cyclone,0,Stan
04/09/2007,NIC,Tropical cyclone,0,Felix
29/05/2008,NIC,Tropical cyclone,0,Alma
18/10/2008,NIC,Riverine flood,0,Tropical Depression Sixteen
31/07/2009,NIC,Riverine flood,0,0
27/06/2010,NIC,Tropical cyclone,0,"Tropical storm ""Alex"""
17/08/2010,NIC,Riverine flood,0,0
12/10/2011,NIC,Riverine flood,0,0
26/05/2013,NIC,Riverine flood,0,0
15/10/2014,NIC,Riverine flood,0,0
22/09/2015,NIC,Riverine flood,0,0
//1903,NER,Drought,0,0
//1910,NER,Drought,0,0
/01/1966,NER,Drought,0,0
/06/1980,NER,Drought,0,0
//1988,NER,Drought,0,0
/07/1994,NER,--,0,0
/08/1998,NER,--,0,0
07/09/1999,NER,Flash flood,0,0
30/11/2001,NER,Riverine flood,0,0
12/08/2002,NER,--,0,0
/07/2005,NER,Drought,0,0
26/07/2007,NER,Riverine flood,0,0
01/09/2009,NER,Riverine flood,0,0
19/07/2010,NER,Riverine flood,0,0
10/08/2011,NER,Riverine flood,0,0
//2011,NER,Drought,0,0
15/07/2013,NER,Riverine flood,64724,0
/06/2014,NER,Riverine flood,2000,0
/04/2015,NER,Drought,0,0
01/06/2016,NER,Flash flood,0,0
/06/1983,NGA,Drought,71103,0
/08/1988,NGA,Riverine flood,0,0
/01/1992,NGA,Cold wave,0,0
03/08/1998,NGA,--,0,0
09/04/1999,NGA,--,0,0
26/10/1999,NGA,Riverine flood,0,0
/06/2000,NGA,--,0,0
14/08/2000,NGA,--,0,0
/09/2000,NGA,--,0,0
23/09/2000,NGA,--,0,0
20/12/2000,NGA,Landslide,0,0
22/07/2001,NGA,Riverine flood,0,0
/04/2002,NGA,--,0,0
05/09/2003,NGA,Riverine flood,2570,0
22/06/2004,NGA,Riverine flood,0,0
08/08/2004,NGA,Flash flood,0,0
06/02/2005,NGA,Riverine flood,0,0
15/07/2006,NGA,Riverine flood,0,0
01/10/2006,NGA,Flash flood,0,0
/10/2007,NGA,--,0,0
10/09/2009,NGA,Riverine flood,0,0
13/09/2010,NGA,Riverine flood,30000,0
21/06/2011,NGA,Riverine flood,4500,0
26/08/2011,NGA,Riverine flood,0,0
01/07/2012,NGA,Riverine flood,500000,0
14/04/2013,NGA,Riverine flood,0,0
05/09/2015,NGA,Riverine flood,25000,0
01/09/2016,NGA,Riverine flood,0,0
18/01/1960,NIU,Tropical cyclone,41,Corine
04/02/1990,NIU,Tropical cyclone,0,Ofa
08/12/2002,MNP,Tropical cyclone,0,Pongsona
26/06/2004,MNP,Tropical cyclone,0,Tingting
//1936,NOR,Landslide,0,0
25/02/1990,NOR,--,120000,Vivian
03/01/1993,NOR,Tropical cyclone,3000,0
11/10/2000,NOR,--,0,0
13/01/2005,NOR,Extra-tropical storm,130000,Erwin
26/11/2011,NOR,Convective storm,0,0
12/06/1977,OMN,--,0,0
10/05/2002,OMN,Tropical cyclone,50000,0
06/06/2007,OMN,Tropical cyclone,3900000,Gonu
03/11/2011,OMN,Tropical cyclone,0,Keila
08/04/2016,OMN,Flash flood,0,0
/05/1977,OMN,Tropical cyclone,0,0
08/05/1981,OMN,--,0,0
14/04/2003,OMN,--,1000,0
06/06/2010,OMN,Tropical cyclone,1000000,"Cyclone ""Phet"""
19/01/2015,OMN,Convective storm,221000,0
01/09/1926,PAK,--,0,0
10/03/1939,PAK,Convective storm,0,0
27/11/1945,PAK,Ground movement,0,0
/07/1953,PAK,Heat wave,0,0
/09/1954,PAK,--,0,0
/08/1957,PAK,--,0,0
/07/1959,PAK,--,0,0
/10/1964,PAK,--,500,0
24/07/1967,PAK,--,2800,0
28/12/1974,PAK,Ground movement,3255,0
02/08/1976,PAK,--,505000,0
/07/1978,PAK,--,0,0
//1979,PAK,--,0,0
//1980,PAK,--,0,0
12/12/1981,PAK,Ground movement,0,0
24/07/1981,PAK,Flash flood,0,0
11/03/1983,PAK,Avalanche,0,0
18/04/1983,PAK,Mudslide,0,0
/08/1984,PAK,--,0,0
29/07/1985,PAK,Ground movement,2000,0
16/10/1986,PAK,Ground movement,0,0
23/07/1988,PAK,Convective storm,0,0
04/08/1989,PAK,Riverine flood,0,0
04/03/1990,PAK,Ground movement,1000,0
26/12/1990,PAK,Cold wave,0,0
31/01/1991,PAK,Ground movement,10000,0
/02/1991,PAK,Riverine flood,0,0
15/07/1992,PAK,--,230,0
29/03/1992,PAK,Avalanche,0,0
